,0,1,2,3,4
23910,2019-08-25,서울특별시,광진구,구의제2동,6
23911,2019-08-25,서울특별시,금천구,독산제3동,6
23912,2019-08-25,서울특별시,노원구,공릉1.3동,6
23913,2019-08-25,서울특별시,노원구,상계1동,6
23914,2019-08-25,서울특별시,노원구,월계1동,6
23915,2019-08-25,서울특별시,노원구,중계본동,6
23916,2019-08-25,서울특별시,도봉구,도봉제1동,6
23917,2019-08-25,서울특별시,도봉구,창제1동,6
23918,2019-08-25,서울특별시,송파구,잠실3동,6
23919,2019-08-25,서울특별시,송파구,잠실7동,6
23920,2019-08-25,서울특별시,양천구,목1동,6
23921,2019-08-25,서울특별시,은평구,대조동,6
23922,2019-08-25,경기도,의정부시,자금동,5
23923,2019-08-25,경기도,구리시,갈매동,5
23924,2019-08-25,서울특별시,강남구,신사동,5
23925,2019-08-25,서울특별시,강남구,압구정동,5
23926,2019-08-25,서울특별시,강동구,고덕제1동,5
23927,2019-08-25,서울특별시,강동구,성내제3동,5
23928,2019-08-25,서울특별시,강북구,수유제1동,5
23929,2019-08-25,서울특별시,강서구,화곡제1동,5
23930,2019-08-25,서울특별시,관악구,삼성동,5
23931,2019-08-25,서울특별시,관악구,은천동,5
23932,2019-08-25,서울특별시,구로구,구로제3동,5
23933,2019-08-25,서울특별시,도봉구,쌍문제1동,5
23934,2019-08-25,서울특별시,도봉구,창제5동,5
23935,2019-08-25,서울특별시,동작구,노량진제1동,5
23936,2019-08-25,서울특별시,동작구,신대방제2동,5
23937,승차일자,시/도,시/군/구,동/읍/면,승차건수
23938,2019-08-26,서울특별시,노원구,하계1동,94
23939,2019-08-26,서울특별시,서대문구,신촌동,86
23940,2019-08-26,서울특별시,노원구,상계6.7동,82
23941,2019-08-26,서울특별시,은평구,역촌동,74
23942,2019-08-26,서울특별시,마포구,성산제2동,56
23943,2019-08-26,서울특별시,강북구,인수동,52
23944,2019-08-26,서울특별시,중랑구,신내1동,51
23945,2019-08-26,서울특별시,도봉구,도봉제2동,46
23946,2019-08-26,서울특별시,종로구,이화동,46
23947,2019-08-26,서울특별시,광진구,구의제2동,45
23948,2019-08-26,서울특별시,영등포구,영등포동,44
23949,2019-08-26,서울특별시,양천구,신정3동,39
23950,2019-08-26,서울특별시,강서구,방화제1동,38
23951,2019-08-26,서울특별시,은평구,구산동,38
23952,2019-08-26,서울특별시,강서구,등촌제3동,36
23953,2019-08-26,서울특별시,노원구,중계2.3동,33
23954,2019-08-26,서울특별시,마포구,상암동,33
23955,2019-08-26,서울특별시,은평구,진관동,31
23956,2019-08-26,서울특별시,강동구,둔촌제2동,30
23957,2019-08-26,서울특별시,동작구,신대방제2동,30
23958,2019-08-26,서울특별시,구로구,구로제5동,29
23959,2019-08-26,서울특별시,양천구,신정6동,28
23960,2019-08-26,서울특별시,강서구,가양제2동,27
23961,2019-08-26,서울특별시,관악구,보라매동,26
23962,2019-08-26,서울특별시,노원구,월계3동,26
23963,2019-08-26,서울특별시,종로구,종로1.2.3.4가동,26
23964,2019-08-26,서울특별시,강남구,수서동,25
23965,2019-08-26,서울특별시,강동구,고덕제1동,25
23966,2019-08-26,서울특별시,노원구,상계2동,25
23967,2019-08-26,서울특별시,서초구,양재1동,25
23968,2019-08-26,서울특별시,송파구,풍납2동,25
23969,2019-08-26,서울특별시,강동구,상일동,24
23970,2019-08-26,서울특별시,영등포구,여의동,24
23971,2019-08-26,서울특별시,노원구,월계2동,23
23972,2019-08-26,서울특별시,동대문구,휘경제2동,23
23973,2019-08-26,서울특별시,강북구,번제2동,22
23974,2019-08-26,서울특별시,노원구,상계1동,22
23975,2019-08-26,서울특별시,성북구,길음제1동,22
23976,2019-08-26,서울특별시,강서구,방화제3동,21
23977,2019-08-26,서울특별시,성동구,마장동,21
23978,2019-08-26,서울특별시,서초구,서초1동,20
23979,2019-08-26,서울특별시,종로구,청운효자동,20
23980,2019-08-26,서울특별시,중랑구,면목제3.8동,20
23981,2019-08-26,서울특별시,강동구,명일제1동,19
23982,2019-08-26,서울특별시,강서구,방화제2동,19
23983,2019-08-26,서울특별시,구로구,오류제2동,19
23984,2019-08-26,서울특별시,서대문구,연희동,19
23985,2019-08-26,서울특별시,서초구,반포4동,19
23986,2019-08-26,서울특별시,강남구,세곡동,18
23987,2019-08-26,서울특별시,강북구,번제3동,17
23988,2019-08-26,서울특별시,동대문구,회기동,17
23989,2019-08-26,서울특별시,서대문구,북아현동,17
23990,2019-08-26,서울특별시,송파구,장지동,17
23991,2019-08-26,서울특별시,강동구,길동,16
23992,2019-08-26,서울특별시,광진구,화양동,16
23993,2019-08-26,서울특별시,구로구,구로제2동,16
23994,2019-08-26,서울특별시,마포구,망원제1동,16
23995,2019-08-26,서울특별시,성동구,왕십리도선동,16
23996,2019-08-26,서울특별시,종로구,교남동,16
23997,2019-08-26,서울특별시,중랑구,묵제1동,16
23998,2019-08-26,서울특별시,강남구,일원1동,15
23999,2019-08-26,서울특별시,강남구,일원2동,15
24000,2019-08-26,서울특별시,도봉구,쌍문제3동,15
24001,2019-08-26,서울특별시,동대문구,신설동,15
24002,2019-08-26,서울특별시,마포구,대흥동,15
24003,2019-08-26,서울특별시,성동구,사근동,15
24004,2019-08-26,서울특별시,성북구,종암동,15
24005,2019-08-26,서울특별시,은평구,응암제2동,15
24006,2019-08-26,서울특별시,강남구,도곡1동,14
24007,2019-08-26,서울특별시,강동구,강일동,14
24008,2019-08-26,서울특별시,강동구,천호제2동,14
24009,2019-08-26,서울특별시,강서구,가양제1동,14
24010,2019-08-26,서울특별시,강서구,발산제1동,14
24011,2019-08-26,서울특별시,마포구,성산제1동,14
24012,2019-08-26,서울특별시,양천구,목5동,14
24013,2019-08-26,서울특별시,양천구,신정7동,14
24014,2019-08-26,서울특별시,은평구,응암제3동,14
24015,2019-08-26,서울특별시,강서구,우장산동,13
24016,2019-08-26,서울특별시,구로구,고척제1동,13
24017,2019-08-26,서울특별시,구로구,구로제3동,13
24018,2019-08-26,서울특별시,구로구,수궁동,13
24019,2019-08-26,서울특별시,금천구,독산제1동,13
24020,2019-08-26,서울특별시,노원구,상계3.4동,13
24021,2019-08-26,서울특별시,노원구,중계1동,13
24022,2019-08-26,서울특별시,노원구,중계4동,13
24023,2019-08-26,서울특별시,도봉구,도봉제1동,13
24024,2019-08-26,서울특별시,동작구,흑석동,13
24025,2019-08-26,서울특별시,마포구,서교동,13
24026,2019-08-26,서울특별시,서대문구,홍은제2동,13
24027,2019-08-26,서울특별시,용산구,효창동,13
24028,2019-08-26,서울특별시,중랑구,망우본동,13
24029,2019-08-26,서울특별시,강북구,삼각산동,12
24030,2019-08-26,서울특별시,광진구,자양제1동,12
24031,2019-08-26,서울특별시,금천구,가산동,12
24032,2019-08-26,서울특별시,노원구,공릉2동,12
24033,2019-08-26,서울특별시,노원구,월계1동,12
24034,2019-08-26,서울특별시,도봉구,창제1동,12
24035,2019-08-26,서울특별시,도봉구,창제4동,12
24036,2019-08-26,서울특별시,서초구,내곡동,12
24037,2019-08-26,서울특별시,양천구,목1동,12
24038,승차일자,시/도,시/군/구,동/읍/면,승차건수
24039,2019-08-27,서울특별시,노원구,하계1동,91
24040,2019-08-27,서울특별시,은평구,역촌동,82
24041,2019-08-27,서울특별시,서대문구,신촌동,79
24042,2019-08-27,서울특별시,노원구,상계6.7동,78
24043,2019-08-27,서울특별시,마포구,성산제2동,73
24044,2019-08-27,서울특별시,강북구,인수동,51
24045,2019-08-27,서울특별시,동작구,신대방제2동,50
24046,2019-08-27,서울특별시,마포구,상암동,49
24047,2019-08-27,서울특별시,영등포구,영등포동,46
24048,2019-08-27,서울특별시,강서구,방화제1동,43
24049,2019-08-27,서울특별시,중랑구,신내1동,43
24050,2019-08-27,서울특별시,강서구,가양제2동,42
24051,2019-08-27,서울특별시,종로구,이화동,42
24052,2019-08-27,서울특별시,광진구,구의제2동,41
24053,2019-08-27,서울특별시,강동구,둔촌제2동,37
24054,2019-08-27,서울특별시,양천구,신정3동,36
24055,2019-08-27,서울특별시,강서구,등촌제3동,33
24056,2019-08-27,서울특별시,도봉구,도봉제2동,33
24057,2019-08-27,서울특별시,은평구,진관동,33
24058,2019-08-27,서울특별시,관악구,보라매동,32
24059,2019-08-27,서울특별시,영등포구,대림제3동,32
24060,2019-08-27,서울특별시,은평구,구산동,32
24061,2019-08-27,서울특별시,강남구,세곡동,29
24062,2019-08-27,서울특별시,노원구,상계2동,27
24063,2019-08-27,서울특별시,종로구,청운효자동,26
24064,2019-08-27,서울특별시,강동구,상일동,25
24065,2019-08-27,서울특별시,노원구,월계2동,25
24066,2019-08-27,서울특별시,마포구,성산제1동,25
24067,2019-08-27,서울특별시,영등포구,여의동,25
24068,2019-08-27,서울특별시,강남구,수서동,24
24069,2019-08-27,서울특별시,노원구,월계3동,24
24070,2019-08-27,서울특별시,동대문구,휘경제2동,24
24071,2019-08-27,서울특별시,송파구,풍납2동,24
24072,2019-08-27,서울특별시,양천구,신정6동,24
24073,2019-08-27,서울특별시,노원구,상계1동,23
24074,2019-08-27,서울특별시,강북구,번제2동,22
24075,2019-08-27,서울특별시,서대문구,연희동,22
24076,2019-08-27,서울특별시,강동구,강일동,21
24077,2019-08-27,서울특별시,강동구,고덕제1동,21
24078,2019-08-27,서울특별시,강동구,길동,21
24079,2019-08-27,서울특별시,구로구,구로제5동,21
24080,2019-08-27,서울특별시,구로구,오류제2동,21
24081,2019-08-27,서울특별시,마포구,대흥동,21
24082,2019-08-27,서울특별시,서초구,양재1동,21
24083,2019-08-27,서울특별시,종로구,종로1.2.3.4가동,21
24084,2019-08-27,서울특별시,강서구,발산제1동,20
24085,2019-08-27,서울특별시,구로구,구로제2동,20
24086,2019-08-27,서울특별시,성동구,왕십리도선동,20
24087,2019-08-27,서울특별시,강북구,번제3동,19
24088,2019-08-27,서울특별시,금천구,독산제1동,19
24089,2019-08-27,서울특별시,성북구,길음제1동,19
24090,2019-08-27,서울특별시,은평구,응암제2동,19
24091,2019-08-27,서울특별시,노원구,공릉1.3동,18
24092,2019-08-27,서울특별시,노원구,중계2.3동,17
24093,2019-08-27,서울특별시,마포구,서교동,17
24094,2019-08-27,서울특별시,중랑구,묵제1동,17
24095,2019-08-27,서울특별시,강동구,천호제2동,16
24096,2019-08-27,서울특별시,관악구,은천동,16
24097,2019-08-27,서울특별시,동대문구,회기동,16
24098,2019-08-27,서울특별시,동작구,흑석동,16
24099,2019-08-27,서울특별시,서대문구,북아현동,16
24100,2019-08-27,서울특별시,성북구,종암동,16
24101,2019-08-27,서울특별시,강남구,도곡1동,15
24102,2019-08-27,서울특별시,강남구,역삼1동,15
24103,2019-08-27,서울특별시,강서구,방화제2동,15
24104,2019-08-27,서울특별시,노원구,중계1동,15
24105,2019-08-27,서울특별시,노원구,중계4동,15
24106,2019-08-27,서울특별시,서초구,서초1동,15
24107,2019-08-27,서울특별시,송파구,가락본동,15
24108,2019-08-27,서울특별시,강서구,우장산동,14
24109,2019-08-27,서울특별시,구로구,개봉제1동,14
24110,2019-08-27,서울특별시,도봉구,쌍문제3동,14
24111,2019-08-27,서울특별시,도봉구,창제1동,14
24112,2019-08-27,서울특별시,성동구,마장동,14
24113,2019-08-27,서울특별시,강남구,일원1동,13
24114,2019-08-27,서울특별시,서대문구,홍은제2동,13
24115,2019-08-27,서울특별시,서초구,내곡동,13
24116,2019-08-27,서울특별시,서초구,반포4동,13
24117,2019-08-27,서울특별시,용산구,효창동,13
24118,2019-08-27,서울특별시,중구,회현동,13
24119,2019-08-27,서울특별시,강북구,수유제1동,12
24120,2019-08-27,서울특별시,구로구,고척제1동,12
24121,2019-08-27,서울특별시,구로구,구로제3동,12
24122,2019-08-27,서울특별시,노원구,상계3.4동,12
24123,2019-08-27,서울특별시,동대문구,신설동,12
24124,2019-08-27,서울특별시,성동구,사근동,12
24125,2019-08-27,서울특별시,양천구,목1동,12
24126,2019-08-27,서울특별시,은평구,녹번동,12
24127,2019-08-27,서울특별시,은평구,응암제3동,12
24128,2019-08-27,서울특별시,종로구,교남동,12
24129,2019-08-27,서울특별시,강북구,송천동,11
24130,2019-08-27,서울특별시,강서구,가양제1동,11
24131,2019-08-27,서울특별시,관악구,낙성대동,11
24132,2019-08-27,서울특별시,노원구,공릉2동,11
24133,2019-08-27,서울특별시,마포구,망원제1동,11
24134,2019-08-27,서울특별시,서대문구,남가좌제2동,11
24135,2019-08-27,서울특별시,서대문구,충현동,11
24136,2019-08-27,서울특별시,서대문구,홍제제2동,11
24137,2019-08-27,서울특별시,성북구,월곡제2동,11
24138,2019-08-27,서울특별시,송파구,장지동,11
24139,승차일자,시/도,시/군/구,동/읍/면,승차건수
24140,2019-08-28,서울특별시,서대문구,신촌동,93
24141,2019-08-28,서울특별시,은평구,역촌동,90
24142,2019-08-28,서울특별시,노원구,상계6.7동,86
24143,2019-08-28,서울특별시,노원구,하계1동,78
24144,2019-08-28,서울특별시,마포구,성산제2동,76
24145,2019-08-28,서울특별시,광진구,구의제2동,48
24146,2019-08-28,서울특별시,강서구,방화제1동,47
24147,2019-08-28,서울특별시,영등포구,영등포동,47
24148,2019-08-28,서울특별시,중랑구,신내1동,47
24149,2019-08-28,서울특별시,강북구,인수동,42
24150,2019-08-28,서울특별시,마포구,상암동,42
24151,2019-08-28,서울특별시,양천구,신정3동,41
24152,2019-08-28,서울특별시,종로구,이화동,40
24153,2019-08-28,서울특별시,동작구,신대방제2동,36
24154,2019-08-28,서울특별시,강서구,등촌제3동,34
24155,2019-08-28,서울특별시,도봉구,도봉제2동,34
24156,2019-08-28,서울특별시,강서구,가양제2동,33
24157,2019-08-28,서울특별시,은평구,구산동,32
24158,2019-08-28,서울특별시,양천구,신정6동,31
24159,2019-08-28,서울특별시,영등포구,여의동,30
24160,2019-08-28,서울특별시,종로구,혜화동,30
24161,2019-08-28,서울특별시,강동구,상일동,29
24162,2019-08-28,서울특별시,관악구,보라매동,29
24163,2019-08-28,서울특별시,강남구,수서동,27
24164,2019-08-28,서울특별시,강동구,고덕제1동,27
24165,2019-08-28,서울특별시,노원구,상계1동,26
24166,2019-08-28,서울특별시,송파구,풍납2동,26
24167,2019-08-28,서울특별시,구로구,구로제5동,25
24168,2019-08-28,서울특별시,노원구,월계2동,25
24169,2019-08-28,서울특별시,서대문구,연희동,25
24170,2019-08-28,서울특별시,은평구,진관동,25
24171,2019-08-28,서울특별시,노원구,월계3동,24
24172,2019-08-28,서울특별시,노원구,중계2.3동,24
24173,2019-08-28,서울특별시,동대문구,휘경제2동,24
24174,2019-08-28,서울특별시,강남구,세곡동,23
24175,2019-08-28,서울특별시,강동구,길동,23
24176,2019-08-28,서울특별시,강북구,번제2동,22
24177,2019-08-28,서울특별시,강동구,둔촌제2동,21
24178,2019-08-28,서울특별시,마포구,성산제1동,20
24179,2019-08-28,서울특별시,강동구,천호제2동,19
24180,2019-08-28,서울특별시,구로구,오류제2동,19
24181,2019-08-28,서울특별시,동대문구,회기동,19
24182,2019-08-28,서울특별시,마포구,망원제1동,19
24183,2019-08-28,서울특별시,성북구,길음제1동,19
24184,2019-08-28,서울특별시,종로구,종로1.2.3.4가동,19
24185,2019-08-28,서울특별시,중랑구,묵제1동,19
24186,2019-08-28,서울특별시,강동구,강일동,18
24187,2019-08-28,서울특별시,강서구,가양제1동,18
24188,2019-08-28,서울특별시,성동구,왕십리도선동,18
24189,2019-08-28,서울특별시,강남구,역삼1동,17
24190,2019-08-28,서울특별시,강북구,삼각산동,17
24191,2019-08-28,서울특별시,노원구,상계2동,17
24192,2019-08-28,서울특별시,동작구,대방동,17
24193,2019-08-28,서울특별시,서초구,서초1동,17
24194,2019-08-28,서울특별시,서초구,양재1동,17
24195,2019-08-28,서울특별시,성북구,안암동,17
24196,2019-08-28,서울특별시,성북구,월곡제2동,17
24197,2019-08-28,서울특별시,송파구,가락본동,17
24198,2019-08-28,서울특별시,송파구,방이2동,17
24199,2019-08-28,서울특별시,중랑구,면목제3.8동,17
24200,2019-08-28,서울특별시,도봉구,쌍문제3동,16
24201,2019-08-28,서울특별시,서대문구,북아현동,16
24202,2019-08-28,서울특별시,성북구,종암동,16
24203,2019-08-28,서울특별시,송파구,장지동,16
24204,2019-08-28,서울특별시,양천구,목5동,16
24205,2019-08-28,서울특별시,관악구,은천동,15
24206,2019-08-28,서울특별시,마포구,대흥동,15
24207,2019-08-28,서울특별시,강남구,일원1동,14
24208,2019-08-28,서울특별시,강북구,번제3동,14
24209,2019-08-28,서울특별시,강서구,방화제2동,14
24210,2019-08-28,서울특별시,강서구,방화제3동,14
24211,2019-08-28,서울특별시,금천구,독산제1동,14
24212,2019-08-28,서울특별시,노원구,공릉2동,14
24213,2019-08-28,서울특별시,마포구,서교동,14
24214,2019-08-28,서울특별시,서대문구,북가좌제2동,14
24215,2019-08-28,서울특별시,서대문구,홍은제2동,14
24216,2019-08-28,서울특별시,성동구,마장동,14
24217,2019-08-28,서울특별시,은평구,응암제2동,14
24218,2019-08-28,서울특별시,종로구,청운효자동,14
24219,2019-08-28,서울특별시,중랑구,망우본동,14
24220,2019-08-28,서울특별시,강동구,명일제1동,13
24221,2019-08-28,서울특별시,강북구,번제1동,13
24222,2019-08-28,서울특별시,강북구,송중동,13
24223,2019-08-28,서울특별시,강북구,수유제1동,13
24224,2019-08-28,서울특별시,서초구,내곡동,13
24225,2019-08-28,서울특별시,성동구,사근동,13
24226,2019-08-28,서울특별시,성북구,길음제2동,13
24227,2019-08-28,서울특별시,성북구,삼선동,13
24228,2019-08-28,서울특별시,양천구,목1동,13
24229,2019-08-28,서울특별시,은평구,불광제2동,13
24230,2019-08-28,서울특별시,광진구,구의제1동,12
24231,2019-08-28,서울특별시,구로구,고척제1동,12
24232,2019-08-28,서울특별시,구로구,수궁동,12
24233,2019-08-28,서울특별시,노원구,공릉1.3동,12
24234,2019-08-28,서울특별시,동작구,흑석동,12
24235,2019-08-28,서울특별시,마포구,공덕동,12
24236,2019-08-28,서울특별시,성북구,월곡제1동,12
24237,2019-08-28,서울특별시,송파구,잠실2동,12
24238,2019-08-28,서울특별시,양천구,신정4동,12
24239,2019-08-28,서울특별시,중구,명동,12
24240,승차일자,시/도,시/군/구,동/읍/면,승차건수
24241,2019-08-29,서울특별시,은평구,역촌동,85
24242,2019-08-29,서울특별시,노원구,하계1동,81
24243,2019-08-29,서울특별시,서대문구,신촌동,80
24244,2019-08-29,서울특별시,마포구,성산제2동,77
24245,2019-08-29,서울특별시,노원구,상계6.7동,73
24246,2019-08-29,서울특별시,영등포구,영등포동,49
24247,2019-08-29,서울특별시,서대문구,연희동,45
24248,2019-08-29,서울특별시,중랑구,신내1동,44
24249,2019-08-29,서울특별시,동작구,신대방제2동,43
24250,2019-08-29,서울특별시,영등포구,여의동,40
24251,2019-08-29,서울특별시,강서구,방화제1동,39
24252,2019-08-29,서울특별시,강북구,인수동,38
24253,2019-08-29,서울특별시,광진구,구의제2동,37
24254,2019-08-29,서울특별시,마포구,상암동,37
24255,2019-08-29,서울특별시,강동구,상일동,36
24256,2019-08-29,서울특별시,종로구,이화동,36
24257,2019-08-29,서울특별시,노원구,중계2.3동,35
24258,2019-08-29,서울특별시,강동구,둔촌제2동,33
24259,2019-08-29,서울특별시,노원구,월계2동,32
24260,2019-08-29,서울특별시,도봉구,도봉제2동,32
24261,2019-08-29,서울특별시,은평구,진관동,32
24262,2019-08-29,서울특별시,강서구,가양제2동,30
24263,2019-08-29,서울특별시,강서구,등촌제3동,30
24264,2019-08-29,서울특별시,은평구,구산동,30
24265,2019-08-29,서울특별시,양천구,신정3동,29
24266,2019-08-29,서울특별시,강남구,수서동,28
24267,2019-08-29,서울특별시,노원구,상계2동,27
24268,2019-08-29,서울특별시,영등포구,대림제3동,27
24269,2019-08-29,서울특별시,강남구,세곡동,26
24270,2019-08-29,서울특별시,구로구,구로제5동,25
24271,2019-08-29,서울특별시,강북구,번제2동,24
24272,2019-08-29,서울특별시,관악구,보라매동,23
24273,2019-08-29,서울특별시,노원구,상계1동,23
24274,2019-08-29,서울특별시,강동구,고덕제1동,22
24275,2019-08-29,서울특별시,노원구,월계3동,22
24276,2019-08-29,서울특별시,강동구,길동,21
24277,2019-08-29,서울특별시,송파구,풍납2동,21
24278,2019-08-29,서울특별시,구로구,오류제2동,20
24279,2019-08-29,서울특별시,노원구,공릉1.3동,20
24280,2019-08-29,서울특별시,동대문구,휘경제2동,20
24281,2019-08-29,서울특별시,서대문구,북아현동,20
24282,2019-08-29,서울특별시,종로구,종로1.2.3.4가동,20
24283,2019-08-29,서울특별시,서초구,서초1동,19
24284,2019-08-29,서울특별시,성북구,길음제1동,19
24285,2019-08-29,서울특별시,송파구,장지동,19
24286,2019-08-29,서울특별시,은평구,응암제2동,19
24287,2019-08-29,서울특별시,강남구,역삼1동,18
24288,2019-08-29,서울특별시,강서구,방화제2동,18
24289,2019-08-29,서울특별시,성동구,왕십리도선동,18
24290,2019-08-29,서울특별시,양천구,신정6동,18
24291,2019-08-29,서울특별시,강남구,일원1동,17
24292,2019-08-29,서울특별시,강서구,발산제1동,17
24293,2019-08-29,서울특별시,강서구,우장산동,17
24294,2019-08-29,서울특별시,강북구,삼각산동,16
24295,2019-08-29,서울특별시,금천구,독산제1동,16
24296,2019-08-29,서울특별시,노원구,중계1동,16
24297,2019-08-29,서울특별시,마포구,성산제1동,16
24298,2019-08-29,서울특별시,서초구,내곡동,16
24299,2019-08-29,서울특별시,성동구,사근동,16
24300,2019-08-29,서울특별시,강동구,강일동,15
24301,2019-08-29,서울특별시,강서구,가양제1동,15
24302,2019-08-29,서울특별시,마포구,대흥동,15
24303,2019-08-29,서울특별시,마포구,망원제1동,15
24304,2019-08-29,서울특별시,강동구,천호제2동,14
24305,2019-08-29,서울특별시,구로구,고척제1동,14
24306,2019-08-29,서울특별시,도봉구,쌍문제3동,14
24307,2019-08-29,서울특별시,성북구,종암동,14
24308,2019-08-29,서울특별시,강서구,가양제3동,13
24309,2019-08-29,서울특별시,구로구,수궁동,13
24310,2019-08-29,서울특별시,노원구,상계3.4동,13
24311,2019-08-29,서울특별시,동대문구,회기동,13
24312,2019-08-29,서울특별시,서초구,반포4동,13
24313,2019-08-29,서울특별시,송파구,가락본동,13
24314,2019-08-29,서울특별시,송파구,문정2동,13
24315,2019-08-29,서울특별시,양천구,목1동,13
24316,2019-08-29,서울특별시,은평구,응암제1동,13
24317,2019-08-29,서울특별시,중랑구,신내2동,13
24318,2019-08-29,서울특별시,강북구,번제3동,12
24319,2019-08-29,서울특별시,노원구,공릉2동,12
24320,2019-08-29,서울특별시,동대문구,답십리제3동,12
24321,2019-08-29,서울특별시,동대문구,신설동,12
24322,2019-08-29,서울특별시,마포구,서교동,12
24323,2019-08-29,서울특별시,서대문구,북가좌제2동,12
24324,2019-08-29,서울특별시,서초구,양재1동,12
24325,2019-08-29,서울특별시,성동구,마장동,12
24326,2019-08-29,서울특별시,용산구,효창동,12
24327,2019-08-29,서울특별시,중랑구,묵제1동,12
24328,2019-08-29,서울특별시,강동구,명일제1동,11
24329,2019-08-29,서울특별시,강서구,방화제3동,11
24330,2019-08-29,서울특별시,광진구,화양동,11
24331,2019-08-29,서울특별시,구로구,개봉제1동,11
24332,2019-08-29,서울특별시,노원구,하계2동,11
24333,2019-08-29,서울특별시,도봉구,도봉제1동,11
24334,2019-08-29,서울특별시,동작구,상도제1동,11
24335,2019-08-29,서울특별시,서대문구,홍은제1동,11
24336,2019-08-29,서울특별시,서대문구,홍은제2동,11
24337,2019-08-29,서울특별시,성동구,성수1가제1동,11
24338,2019-08-29,서울특별시,성북구,석관동,11
24339,2019-08-29,서울특별시,성북구,안암동,11
24340,2019-08-29,서울특별시,성북구,월곡제2동,11
24341,승차일자,시/도,시/군/구,동/읍/면,승차건수
24342,2019-08-30,서울특별시,노원구,상계6.7동,93
24343,2019-08-30,서울특별시,서대문구,신촌동,85
24344,2019-08-30,서울특별시,노원구,하계1동,78
24345,2019-08-30,서울특별시,은평구,역촌동,76
24346,2019-08-30,서울특별시,마포구,성산제2동,58
24347,2019-08-30,서울특별시,광진구,구의제2동,48
24348,2019-08-30,서울특별시,강북구,인수동,47
24349,2019-08-30,서울특별시,서대문구,연희동,46
24350,2019-08-30,서울특별시,중랑구,신내1동,42
24351,2019-08-30,서울특별시,도봉구,도봉제2동,41
24352,2019-08-30,서울특별시,강서구,방화제1동,40
24353,2019-08-30,서울특별시,마포구,상암동,36
24354,2019-08-30,서울특별시,영등포구,영등포동,36
24355,2019-08-30,서울특별시,동작구,신대방제2동,34
24356,2019-08-30,서울특별시,양천구,신정3동,34
24357,2019-08-30,서울특별시,종로구,이화동,34
24358,2019-08-30,서울특별시,관악구,보라매동,33
24359,2019-08-30,서울특별시,노원구,중계2.3동,31
24360,2019-08-30,서울특별시,강동구,상일동,30
24361,2019-08-30,서울특별시,강서구,등촌제3동,30
24362,2019-08-30,서울특별시,노원구,월계2동,29
24363,2019-08-30,서울특별시,강서구,가양제2동,28
24364,2019-08-30,서울특별시,양천구,신정6동,27
24365,2019-08-30,서울특별시,은평구,구산동,27
24366,2019-08-30,서울특별시,강남구,세곡동,26
24367,2019-08-30,서울특별시,강동구,둔촌제2동,26
24368,2019-08-30,서울특별시,구로구,구로제5동,25
24369,2019-08-30,서울특별시,노원구,상계2동,25
24370,2019-08-30,서울특별시,성북구,길음제1동,25
24371,2019-08-30,서울특별시,강동구,고덕제1동,24
24372,2019-08-30,서울특별시,은평구,진관동,24
24373,2019-08-30,서울특별시,강서구,발산제1동,22
24374,2019-08-30,서울특별시,강동구,길동,21
24375,2019-08-30,서울특별시,노원구,상계1동,21
24376,2019-08-30,서울특별시,마포구,망원제1동,21
24377,2019-08-30,서울특별시,서초구,서초1동,21
24378,2019-08-30,서울특별시,영등포구,여의동,21
24379,2019-08-30,서울특별시,중랑구,면목제3.8동,21
24380,2019-08-30,서울특별시,강남구,수서동,20
24381,2019-08-30,서울특별시,동작구,흑석동,20
24382,2019-08-30,서울특별시,마포구,성산제1동,20
24383,2019-08-30,서울특별시,종로구,종로1.2.3.4가동,20
24384,2019-08-30,서울특별시,강북구,번제3동,19
24385,2019-08-30,서울특별시,구로구,고척제1동,19
24386,2019-08-30,서울특별시,성동구,왕십리도선동,19
24387,2019-08-30,서울특별시,송파구,풍납2동,19
24388,2019-08-30,서울특별시,강북구,번제2동,18
24389,2019-08-30,서울특별시,노원구,월계3동,18
24390,2019-08-30,서울특별시,강동구,천호제2동,17
24391,2019-08-30,서울특별시,금천구,독산제1동,17
24392,2019-08-30,서울특별시,마포구,서교동,17
24393,2019-08-30,서울특별시,강동구,강일동,16
24394,2019-08-30,서울특별시,마포구,대흥동,16
24395,2019-08-30,서울특별시,성북구,종암동,16
24396,2019-08-30,서울특별시,양천구,신정4동,16
24397,2019-08-30,서울특별시,중랑구,묵제1동,16
24398,2019-08-30,서울특별시,도봉구,쌍문제3동,15
24399,2019-08-30,서울특별시,양천구,목5동,15
24400,2019-08-30,서울특별시,중랑구,망우본동,15
24401,2019-08-30,서울특별시,강북구,삼각산동,14
24402,2019-08-30,서울특별시,구로구,오류제2동,14
24403,2019-08-30,서울특별시,노원구,월계1동,14
24404,2019-08-30,서울특별시,동대문구,회기동,14
24405,2019-08-30,서울특별시,서대문구,북아현동,14
24406,2019-08-30,서울특별시,성북구,월곡제2동,14
24407,2019-08-30,서울특별시,송파구,장지동,14
24408,2019-08-30,서울특별시,영등포구,대림제3동,14
24409,2019-08-30,서울특별시,용산구,한강로동,14
24410,2019-08-30,서울특별시,강남구,도곡1동,13
24411,2019-08-30,서울특별시,강남구,일원2동,13
24412,2019-08-30,서울특별시,강북구,우이동,13
24413,2019-08-30,서울특별시,강서구,가양제1동,13
24414,2019-08-30,서울특별시,강서구,가양제3동,13
